id,x,y,dir_x,dir_y
1205,84.504936,96.822319,0.819802,0.572647
1206,30.736971,75.802574,0.782411,0.622762
1207,111.526688,2.587898,0.611259,-0.791431
1208,134.132629,44.825397,0.354213,-0.935165
1209,32.850945,20.225563,0.369380,0.929278
1210,64.671181,56.846180,0.999402,0.034577
1211,155.903076,45.768650,-0.749946,-0.661499
1212,81.532349,152.735077,-0.985399,-0.170258
1213,111.400032,61.857933,0.362675,-0.931916
1214,132.818268,64.896416,0.522832,-0.852436
1215,132.134964,172.836960,0.941430,-0.337208
1216,62.426842,40.593662,-0.998072,0.062071
1217,179.340027,152.526398,0.419036,0.907970
1218,178.118484,12.773034,-0.069666,-0.997570
1219,68.492111,82.402077,-0.459682,0.888084
1220,2.383518,33.900200,-0.649900,0.760019
1221,38.589607,36.822899,-0.162970,-0.986631
1222,118.539200,7.896072,-0.938047,0.346507
1223,110.793518,81.112160,0.366167,-0.930549
1224,59.604298,197.480438,0.637162,-0.770730
1225,90.662674,114.837044,-0.896847,-0.442340
1226,42.237301,79.918037,-0.914576,-0.404413
1227,56.104511,111.030640,-0.516057,0.856554
1228,82.417168,150.224396,-0.833722,-0.552184
1229,138.964386,96.345268,0.742051,0.670343
1230,57.329735,145.406509,-0.958483,-0.285151
1231,45.172516,166.214630,0.253342,0.967377
1232,109.748215,78.640610,0.675004,-0.737814
1233,174.385086,129.093536,0.309557,-0.950881
1234,129.202606,107.075920,0.949441,0.313945
1235,140.687073,29.796515,0.052787,-0.998606
1236,40.842808,172.851929,-0.422285,0.906463
1237,105.834930,185.591934,0.573072,-0.819505
1238,13.929509,175.484482,-0.007579,0.999971
1239,2.211381,125.120895,0.712550,0.701621
1240,29.573656,35.252068,-0.411542,-0.911391
1241,72.172050,131.598099,-0.855151,0.518378
1242,34.591225,162.277100,-0.914789,0.403933
1243,43.964676,26.020298,0.169816,-0.985476
1244,185.837921,136.131012,0.027153,0.999631
1245,175.228897,17.589582,0.450405,-0.892824
1246,190.319092,122.361420,0.452264,0.891884
1247,142.819489,14.431566,0.904405,0.426674
1248,45.821587,196.519867,0.241855,-0.970312
1249,183.255112,126.324402,0.983435,0.181262
1250,199.923859,127.621635,-0.842901,-0.538069
1251,157.856094,184.364243,0.992035,0.125963
1252,196.641357,81.746941,-0.740106,0.672490
1253,35.243820,165.462463,0.992831,-0.119524
1254,0.353704,106.803291,0.933755,0.357913
1255,85.138519,150.139496,0.292132,-0.956378
1256,111.950531,134.336273,-0.010055,-0.999950
1257,71.875923,76.557793,-0.971179,0.238349
1258,50.027092,94.150536,0.989430,-0.145011
1259,165.002594,81.861969,0.935723,0.352737
1260,144.974045,78.501625,-0.999968,0.007994
1261,50.550343,120.684334,0.849926,0.526903
1262,36.281631,2.286251,0.753478,-0.657473
1263,172.273132,3.690527,0.702488,-0.711696
1264,11.503455,8.139533,0.825396,-0.564554
1265,97.833328,17.472980,-0.864087,-0.503343
1266,104.715584,140.364105,-0.729291,-0.684203
1267,7.606301,15.940834,-0.924223,0.381853
1268,98.539040,2.830785,0.903911,-0.427720
1269,87.412117,92.564453,0.539737,0.841834
1270,69.087334,105.068008,0.672807,-0.739818
1271,185.292725,112.348083,-0.999414,-0.034226
1272,41.485119,196.050369,-0.908414,-0.418072
1273,60.866154,125.157639,0.021974,0.999759
1274,179.898224,171.857697,0.945333,-0.326108
1275,164.720276,194.248810,0.739718,0.672916
1276,59.484798,126.535942,-0.703968,0.710232
1277,71.377808,148.185287,0.877943,-0.478765
1278,32.571190,120.160339,-0.500416,-0.865785
1279,16.724285,121.319145,-0.567652,-0.823268
1280,182.803528,60.895626,0.994782,0.102024
1281,23.437550,5.187114,0.928836,-0.370492
1282,172.451752,84.874916,-0.998994,0.044852
1283,104.262245,127.460945,-0.987079,-0.160237
1284,79.644295,120.920479,0.978203,0.207649
1285,13.475516,156.470215,0.871287,0.490774
1286,82.169655,147.532593,-0.719641,-0.694346
1287,31.500969,22.891203,-0.248659,0.968591
1288,100.341232,188.941406,0.989654,-0.143478
1289,115.466820,76.448975,0.012057,0.999927
1290,38.825352,192.069336,-0.983640,0.180148
1291,78.271812,24.209038,0.358544,-0.933513
1292,88.768402,67.326675,-0.967418,-0.253186
1293,12.724356,182.410065,-0.291997,-0.956419
1294,136.253296,110.218346,-0.029274,0.999571
1295,64.726990,47.323769,0.579886,-0.814698
1296,65.001205,171.294006,-0.824317,-0.566128
1297,10.986669,188.304550,0.003606,0.999993
1298,73.031464,3.417881,-0.997810,0.066140
1299,147.224548,27.478468,0.676704,0.736255
1300,126.422974,59.955944,-0.710555,-0.703642
1301,78.090157,89.961510,0.965596,0.260046
1302,71.763161,100.989182,0.705343,0.708866
1303,33.791645,3.268759,-0.788516,-0.615014
1304,191.984070,197.592957,0.560973,-0.827834
1305,23.466236,94.868622,0.034596,-0.999401
1306,166.089813,37.255280,-0.486304,-0.873790
1307,71.636772,147.156250,0.924662,0.380788
1308,126.516960,22.646702,-0.877577,0.479435
1309,20.933771,184.013168,0.573818,0.818983
1310,164.033981,52.443447,-0.839882,-0.542768
1311,156.471832,168.314331,0.268476,0.963286
1312,85.187607,80.276237,0.884296,-0.466927
1313,147.610046,113.027046,0.990981,-0.134003
1314,187.840851,45.273438,0.838912,0.544267
1315,84.622383,110.661484,-0.894482,0.447104
1316,21.407938,14.632724,-0.505515,-0.862818
1317,13.468033,113.724007,-0.917506,0.397723
1318,93.884338,119.058395,0.640256,0.768162
1319,111.542404,105.651138,-0.209754,0.977754
1320,187.202209,17.466745,-0.821072,-0.570824
1321,60.106411,26.960642,-0.171390,0.985203
1322,159.574738,134.621994,-0.984627,0.174668
1323,150.659714,175.184830,-0.999011,-0.044458
1324,131.312286,181.009552,-0.998276,0.058688
1325,73.664696,5.903245,-0.998199,-0.059991
1326,84.287827,17.642208,0.634339,0.773055
1327,72.442810,113.791100,-0.909405,0.415911
1328,116.699928,24.521734,0.818526,0.574470
1329,137.713928,109.151237,-0.284774,0.958595
1330,140.588654,61.576298,-0.286977,0.957938
1331,64.427017,87.357162,0.516823,0.856092
1332,168.877548,13.432847,0.753617,-0.657314
1333,110.305138,121.700043,-0.834873,-0.550442
1334,138.018860,73.631912,-0.367577,-0.929993
1335,80.992188,13.326203,-0.996876,0.078985
1336,48.009602,120.032028,-0.238584,0.971122
1337,23.850727,192.801743,0.360929,0.932593
1338,134.334686,146.320648,0.455090,-0.890446
1339,108.645149,80.654480,0.293760,-0.955879
1340,181.370346,65.492920,0.848390,-0.529372
1341,117.426178,22.310125,0.932786,0.360430
1342,102.191704,74.313759,0.916990,-0.398909
1343,78.375969,100.176796,-0.906090,-0.423086
1344,169.332672,119.753571,0.407175,-0.913350
1345,26.894142,146.003067,0.560403,-0.828220
1346,120.908508,166.710846,-0.474178,-0.880429
1347,46.327038,150.154846,-0.733788,-0.679379
1348,62.556690,45.989880,-0.410356,0.911926
1349,128.187653,158.068741,0.511980,0.858997
1350,99.275246,159.047394,-0.979148,0.203150
1351,80.718140,187.309479,0.364996,-0.931009
1352,9.974719,99.970100,-0.378422,0.925633
1353,163.600830,30.654327,-0.929227,0.369510
1354,95.812004,89.154579,-0.891448,0.453123
1355,153.837448,138.513870,-0.298822,-0.954309
1356,54.188778,82.136749,-0.222233,0.974994
1357,111.183121,95.421379,0.634506,0.772918
1358,164.993088,90.867249,0.722545,0.691324
1359,163.777985,2.230511,0.459368,0.888246
1360,129.216446,39.992302,-0.897548,0.440916
1361,143.592972,141.365005,0.668547,0.743670
1362,192.490799,59.825417,-0.973539,0.228521
1363,152.915878,12.787265,0.976280,0.216513
1364,163.686844,130.247421,-0.996451,-0.084174
1365,92.118324,110.982704,-0.538655,0.842527
1366,181.475250,18.898342,0.397476,-0.917613
1367,100.299232,154.685364,-0.965649,0.259849
1368,32.150700,12.152558,-0.983530,-0.180744
1369,89.400841,93.848091,-0.998621,0.052503
1370,155.886566,54.188232,-0.787249,0.616635
1371,37.251354,57.465919,-0.757685,-0.652620
1372,24.433012,135.531021,0.998403,0.056498
1373,180.846344,194.960052,-0.147011,0.989135
1374,113.500687,152.280548,0.908650,0.417559
1375,167.363754,190.853149,-0.097432,0.995242
1376,13.302064,71.538322,-0.999362,-0.035728
1377,114.690697,46.621296,0.889901,0.456154
1378,111.615936,39.147167,-0.892870,-0.450315
1379,140.425903,75.416260,-0.076428,0.997075
1380,196.496033,48.836128,-0.491193,-0.871051
1381,184.515671,14.193628,0.616958,0.786996
1382,42.806862,52.130562,-0.596229,0.802814
1383,88.276398,135.622284,0.021190,0.999775
1384,167.440033,72.931747,-0.120483,0.992715
1385,87.474075,20.732498,-0.897257,0.441509
1386,146.075287,26.656900,0.010579,0.999944
1387,18.576361,125.665977,-0.982349,-0.187056
1388,56.796608,38.301727,-0.999808,0.019575
1389,133.367798,162.192932,-0.998529,0.054215
1390,72.401237,91.422272,-0.789122,-0.614236
1391,72.662216,136.221970,-0.707676,0.706538
1392,132.157028,71.795135,-0.596739,-0.802435
1393,53.102108,163.952225,-0.843316,-0.537418
1394,152.605408,184.846085,0.947560,0.319577
1395,122.841164,23.168892,-0.946353,-0.323135
1396,166.341293,66.629288,-0.896213,0.443625
1397,31.754303,155.983017,-0.845089,0.534625
1398,94.452301,103.219063,0.384280,0.923217
1399,31.586185,41.612209,-0.877347,-0.479856
1400,153.608810,138.396042,-0.314279,-0.949331
1401,108.860001,149.675674,-0.891099,0.453809
1402,153.695297,117.387268,-0.715909,0.698193
1403,15.838926,71.094185,-0.968944,-0.247281
1404,45.549843,87.669655,-0.796586,-0.604525
1405,91.755463,182.359238,0.517388,-0.855751
1406,115.942635,56.428020,-0.388826,0.921311
1407,165.722900,17.920380,0.963324,-0.268340
1408,58.008984,164.627533,-0.538024,-0.842929
1409,37.957371,107.132256,-0.337417,0.941355
1410,48.888988,9.672060,-0.086317,-0.996268
1411,113.852966,81.319794,-0.918824,0.394667
1412,22.689753,106.005379,-0.181289,-0.983430
1413,28.047773,165.639923,0.301527,-0.953458
1414,6.014417,143.491119,0.762670,-0.646787
1415,75.527901,122.144478,-0.872208,0.489135
1416,49.824463,25.071472,-0.881159,0.472819
1417,70.793839,114.179298,-0.561040,0.827789
1418,19.149691,106.219460,-0.796707,0.604365
1419,117.251350,167.042938,0.917078,0.398707
1420,169.661270,110.175331,0.178157,-0.984002
1421,45.255550,133.487579,0.912152,0.409853
1422,163.612534,13.259523,0.989740,-0.142877
1423,174.541458,110.771263,0.491799,-0.870709
1424,119.013947,13.301528,0.468485,0.883471
1425,170.574203,129.456573,0.745765,-0.666210
1426,100.430389,194.858093,0.977192,0.212359
1427,184.252228,137.727310,-0.398646,0.917105
1428,163.931961,78.008377,-0.993143,-0.116908
1429,197.797729,180.842224,-0.942012,-0.335580
1430,173.615204,60.819824,-0.619263,-0.785184
1431,46.041260,88.229805,0.645731,-0.763565
1432,10.551725,190.915756,0.796097,-0.605169
1433,143.100174,53.445076,0.690908,0.722943
1434,28.666878,97.699997,-0.970195,-0.242327
1435,23.192711,139.024048,0.996826,0.079611
1436,74.700752,4.195875,-0.999996,-0.002998
1437,77.579697,145.931625,-0.790975,-0.611849
1438,31.647575,133.975876,0.247477,0.968894
1439,187.964935,7.305165,-0.661421,-0.750015
1440,89.392082,110.096382,0.072500,0.997368
1441,67.577827,49.524109,-0.992021,0.126072
1442,25.103088,62.325680,-0.502673,0.864476
1443,130.218048,188.722794,-0.158916,-0.987292
1444,146.243164,103.021561,0.455465,0.890253
1445,112.144913,179.436646,-0.832162,0.554533
1446,85.520180,13.505033,-0.380334,-0.924849
1447,23.885853,184.184128,-0.506441,0.862275
1448,82.906288,25.703781,0.999607,-0.028034
1449,173.351288,12.575488,-0.700813,0.713345
1450,18.996506,90.059143,-0.269838,-0.962906
1451,170.827286,42.952576,-0.234453,-0.972127
1452,170.460571,174.487076,-0.979193,-0.202932
1453,33.851051,112.780975,-0.967839,0.251570
1454,83.925179,186.607925,0.498701,-0.866774
1455,197.155533,181.964722,-0.705170,-0.709038
1456,82.071159,92.084236,0.598721,0.800957
1457,102.318954,132.354294,-0.923179,-0.384371
1458,133.630920,44.645199,-0.198525,-0.980096
1459,43.975990,148.744553,-0.408277,-0.912858
1460,164.786819,33.476589,-0.346511,-0.938046
1461,35.882584,83.308632,-0.560170,-0.828378
1462,129.018631,80.711937,-0.130265,-0.991479
1463,70.629402,115.705925,0.996907,-0.078596
1464,188.100372,11.831371,-0.892975,0.450107
1465,194.052429,115.377213,-0.292419,-0.956290
1466,91.605217,182.690308,0.993279,0.115747
1467,148.057587,68.259521,0.577310,0.816525
1468,109.418358,131.917603,-0.783252,-0.621704
1469,25.052534,183.811050,0.976431,0.215829
1470,141.055893,156.234482,-0.443951,0.896051
1471,45.206635,191.834091,-0.237261,-0.971446
1472,103.017120,115.277664,0.806343,0.591448
1473,87.002937,177.938141,0.730925,-0.682458
1474,166.115509,128.443451,-0.711273,-0.702916
1475,135.095291,21.083990,-0.351166,-0.936313
1476,176.879562,71.588638,0.984939,-0.172901
1477,119.111748,144.947571,-0.140551,0.990073
1478,187.276932,46.594322,-0.854899,0.518794
1479,63.716999,134.534164,0.027171,0.999631
1480,22.453407,126.063759,-0.957538,-0.288306
1481,55.255215,29.920887,-0.719267,-0.694734
1482,44.769958,152.557068,-0.479919,-0.877313
1483,177.150406,27.501036,0.814723,0.579851
1484,86.857155,95.658913,0.803161,0.595761
1485,17.617748,29.059530,0.126661,0.991946
1486,147.421097,18.214479,-0.826051,0.563595
1487,103.302536,135.412918,-0.932986,-0.359913
1488,31.370001,197.685760,-0.946879,0.321589
1489,126.237106,92.425995,-0.998789,0.049194
1490,178.861633,138.723099,-0.717499,0.696560
1491,76.503387,110.255653,-0.936631,-0.350319
1492,176.234360,43.385685,0.612424,0.790530
1493,10.720243,11.137804,-0.556507,-0.830843
1494,76.856667,142.824203,0.990897,-0.134620
1495,62.789024,133.224716,0.731026,-0.682350
1496,126.467293,59.949375,-0.076898,-0.997039
1497,152.541275,81.906502,-0.706145,-0.708067
1498,11.515845,115.093391,-0.762468,-0.647025
1499,187.301971,78.248871,-0.807926,-0.589283
1500,143.790375,148.340439,-0.482116,0.876107
1501,146.646576,8.097545,0.674954,0.737859
1502,161.733032,101.487869,0.998663,0.051694
1503,63.852184,179.026749,0.987542,0.157358
1504,95.767937,81.371216,0.847244,0.531204
1505,91.747894,39.686707,0.258166,-0.966100
1506,151.861298,15.603877,-0.397701,0.917515
1507,80.925713,13.682018,-0.367272,0.930114
1508,93.271416,94.518486,-0.914578,0.404410
1509,74.029114,162.658371,-0.659883,0.751368
1510,38.507557,174.647186,-0.107798,0.994173
1511,161.725601,183.989273,0.930558,0.366145
1512,132.747299,3.981031,0.605393,0.795927
1513,173.306915,110.818008,0.983081,0.183170
1514,15.976582,60.954636,0.988779,-0.149388
1515,47.772732,82.692482,0.884876,-0.465826
1516,84.599937,126.022446,-0.737177,0.675700
1517,16.104916,183.345825,0.955147,0.296132
1518,83.725090,34.731792,-0.999029,-0.044065
1519,66.107635,3.352724,0.497202,0.867635
1520,184.888931,196.663834,0.676788,0.736178
1521,99.550728,121.273117,0.958468,-0.285202
1522,140.950592,188.278687,-0.689690,-0.724105
1523,31.184591,16.455908,-0.574746,0.818332
1524,168.076630,102.585991,-0.176164,-0.984361
1525,164.167511,63.085026,-0.976469,-0.215659
1526,93.794586,197.361984,0.456117,0.889920
1527,167.830826,170.441360,-0.985994,-0.166783
1528,179.805222,25.673611,-0.990785,0.135445
1529,62.619251,33.675529,-0.581019,-0.813890
1530,127.363503,84.299751,-0.875084,-0.483972
1531,84.531059,185.286179,-0.391532,-0.920165
1532,184.593643,120.065941,0.779451,0.626463
1533,113.375801,121.884239,-0.386236,-0.922400
1534,180.451721,131.411194,-0.909972,0.414669
1535,179.860596,172.608459,-0.979102,0.203368
1536,87.515999,68.797951,-0.981576,-0.191073
1537,161.845062,131.702454,-0.890267,0.455439
1538,110.654190,45.552834,0.959772,0.280782
1539,140.682068,130.518921,0.884200,-0.467109
1540,124.496086,25.849606,-0.224000,-0.974589
1541,50.698967,160.982727,0.985424,0.170115
1542,111.363731,162.122391,-0.004462,-0.999990
1543,45.779846,147.337769,-0.477417,-0.878677
1544,167.016159,112.547539,-0.404225,-0.914660
1545,154.846649,136.828964,0.858838,-0.512247
1546,199.440292,175.026810,-0.458085,-0.888909
1547,156.545502,48.307503,-0.934629,-0.355625
1548,5.205495,134.861679,0.979699,-0.200474
1549,71.105774,97.015366,-0.861578,0.507626
1550,192.436554,22.470539,0.821614,0.570044
1551,199.187393,177.643448,-0.992861,0.119275
1552,126.558266,137.331192,0.743962,-0.668222
1553,50.947144,149.282303,0.184503,0.982832
1554,116.108833,5.722194,0.844460,0.535619
1555,60.016487,60.732594,-0.042015,-0.999117
1556,182.545898,130.610275,0.229527,0.973302
1557,162.955109,151.595673,-0.600896,-0.799327
1558,100.584351,177.922882,0.324198,-0.945989
1559,177.745483,26.208010,-0.801319,-0.598237
1560,16.317783,154.586914,0.999991,-0.004285
1561,180.655579,129.481018,-0.684938,0.728602
1562,131.061859,43.243015,-0.605847,0.795581
1563,8.948500,7.795776,0.509397,-0.860532
1564,22.165733,96.258110,-0.712343,-0.701831
1565,178.749557,66.702324,-0.953077,0.302726
1566,120.468849,198.117249,-0.440157,-0.897921
1567,180.373398,1.958601,-0.420428,0.907326
1568,74.097588,149.333908,-0.114319,0.993444
1569,170.109375,152.584061,0.152443,-0.988312
1570,123.043655,20.791451,0.699635,0.714500
1571,21.816029,26.221174,-0.967367,-0.253378
1572,72.505402,148.353867,0.955130,-0.296186
1573,78.671333,73.899811,-0.240339,0.970689
1574,129.218597,18.124544,0.157534,0.987514
1575,98.382088,61.535492,0.122943,0.992414
1576,161.426453,128.502884,0.512979,-0.858401
1577,62.801289,39.294846,-0.805535,-0.592548
1578,126.900032,62.569328,-0.811831,-0.583893
1579,59.490437,145.004456,-0.661896,0.749595
1580,30.948412,7.632598,0.641889,0.766797
1581,68.220680,87.686874,0.352819,-0.935692
1582,149.222656,134.006516,0.806747,0.590898
1583,88.154350,107.381203,-0.321339,0.946964
1584,58.416187,114.078445,-0.969081,-0.246742
1585,40.898643,68.890358,-0.989284,0.146003
1586,187.320160,124.841499,-0.902559,-0.430567
1587,113.073860,112.552635,-0.696680,0.717382
1588,199.232895,151.761749,-0.149333,-0.988787
1589,47.899479,197.905426,-0.267558,-0.963542
1590,197.054398,118.173386,0.229448,0.973321
1591,23.612543,127.835838,0.856826,-0.515605
1592,168.395493,121.583206,0.356639,-0.934242
1593,166.789856,32.155376,0.079086,-0.996868
1594,117.303726,149.793243,-0.619780,-0.784775
1595,82.711510,183.325104,0.658855,0.752270
1596,78.711243,157.578491,0.363988,-0.931403
1597,20.872192,143.364655,0.998053,0.062366
1598,78.357018,98.840195,-0.492386,-0.870377
1599,198.529922,58.800240,-0.985369,-0.170437
1600,65.550331,180.225449,0.775042,0.631910
1601,133.991089,53.366188,0.999907,0.013614
1602,104.060738,81.187469,0.550476,-0.834851
1603,126.615662,108.908440,0.761915,0.647677
1604,106.119141,113.339149,-0.855882,-0.517170
1605,22.424532,178.810501,-0.982038,-0.188683
1606,176.153778,68.516159,-0.536193,0.844095
1607,68.729935,101.179253,0.947637,0.319349
1608,91.786530,117.585884,-0.496177,0.868221
1609,170.561905,139.163071,0.254259,0.967136
1610,113.548271,98.660133,0.590808,0.806812
1611,102.998131,165.871368,0.017290,-0.999851
1612,163.126343,178.839050,0.975142,-0.221580
1613,44.864552,83.020813,0.858438,0.512918
1614,62.648594,132.365234,-0.600154,-0.799884
1615,73.924774,175.110794,-0.527570,0.849511
1616,3.099890,170.853607,0.898739,0.438485
1617,152.655411,6.940172,0.883033,-0.469311
1618,96.790375,136.365936,0.045554,-0.998962
1619,152.260788,132.475388,0.526138,-0.850399
1620,38.276108,88.238510,0.217767,0.976001
1621,75.278381,112.280144,-0.221909,-0.975067
1622,81.343597,121.680229,-0.990659,0.136359
1623,42.441704,84.698036,0.709867,-0.704336
1624,84.110153,178.724854,0.075979,-0.997109
1625,46.361584,98.125946,-0.824676,0.565605
1626,194.740143,186.081955,-0.974140,-0.225944
1627,67.383072,81.764763,-0.929606,0.368556
1628,150.598892,170.542862,0.919007,-0.394241
1629,41.991261,74.449875,-0.786665,0.617380
1630,152.349121,182.098389,0.495221,0.868767
1631,197.730728,180.988998,0.008794,-0.999961
1632,57.209549,31.378489,0.338253,0.941055
1633,129.336578,122.056458,-0.309232,-0.950987
1634,146.833832,21.839243,-0.139645,0.990202
1635,175.802185,198.530426,-0.456309,0.889821
1636,81.206543,198.330658,-0.677048,-0.735939
1637,146.206543,14.344038,0.514511,-0.857484
1638,178.895630,72.726028,-0.361925,-0.932207
1639,78.198242,111.540092,-0.998432,-0.055973
1640,182.280121,128.935638,-0.999999,0.001636
1641,105.966537,135.552750,-0.676269,-0.736655
1642,20.214432,23.317301,-0.998441,0.055818
1643,53.266575,159.256577,0.878376,0.477971
1644,22.412447,129.839630,0.660252,-0.751044
1645,34.928822,174.326248,-0.870644,0.491914
1646,58.720024,22.696129,-0.064861,0.997894
1647,119.119934,5.861450,-0.556669,0.830735
1648,140.694687,175.415436,0.716517,-0.697569
1649,194.936600,78.320847,-0.818540,-0.574450
1650,116.050972,186.729919,0.683825,0.729646
1651,120.121529,171.702301,0.964421,0.264371
1652,83.211349,140.548279,-0.670484,-0.741924
1653,88.775925,20.042635,-0.931869,0.362794
1654,66.595871,188.510666,0.610770,0.791808
1655,7.790339,108.537621,0.947741,-0.319041
1656,158.032181,20.898170,0.964563,-0.263853
1657,120.880112,20.977207,0.855374,0.518011
1658,80.141251,102.749947,-0.515707,-0.856765
1659,143.796188,147.899399,-0.397153,0.917753
1660,40.808193,2.305431,0.657031,0.753863
1661,136.200897,164.187820,-0.712783,0.701385
1662,37.011238,188.697311,-0.997173,-0.075144
1663,121.664032,182.342972,0.485160,-0.874425
1664,50.758266,155.900620,-0.476917,0.878948
1665,193.597031,82.852875,-0.951309,-0.308240
1666,161.818771,184.533340,-0.007806,0.999969
1667,156.797409,78.118568,0.913983,-0.405752
1668,172.765625,67.989265,-0.293374,0.955998
1669,80.737602,112.710075,-0.940516,0.339749
1670,27.728424,28.034834,0.996979,0.077668
1671,116.919983,114.442749,-0.630817,0.775932
1672,30.971886,41.411480,-0.445159,-0.895452
1673,132.100052,163.016983,-0.953465,0.301502
1674,176.597626,27.026745,-0.980775,0.195141
1675,19.105522,104.740089,-0.994071,-0.108731
1676,182.498047,154.477310,-0.406221,0.913775
1677,134.078293,96.354042,0.302579,0.953124
1678,25.511290,116.309204,-0.963466,-0.267832
1679,166.900223,11.467587,0.293440,-0.955978
1680,90.129036,197.003784,0.688307,0.725420
1681,67.939583,15.168751,0.848627,0.528992
1682,157.204788,47.679676,-0.993100,0.117270
1683,172.521439,30.903746,0.663487,0.748188
1684,164.613861,14.375996,0.687111,-0.726553
1685,175.109528,14.085561,0.800763,-0.598981
1686,44.316418,70.476700,-0.998260,0.058968
1687,62.839325,22.668081,-0.109318,0.994007
1688,180.789307,91.381355,-0.985072,0.172142
1689,192.098572,126.022041,0.647652,0.761936
1690,48.918678,84.595444,-0.706347,0.707866
1691,28.096676,190.021942,-0.942174,0.335124
1692,148.975739,102.667084,0.464656,0.885491
1693,143.914658,136.541214,0.498179,0.867074
1694,65.042641,122.463036,0.638574,0.769561
1695,124.637962,90.696564,-0.026231,0.999656
1696,55.859081,35.086575,-0.721786,-0.692116
1697,193.742203,53.561832,-0.941604,-0.336722
1698,53.921822,137.322723,-0.365360,0.930866
1699,183.044128,16.426025,0.563023,0.826441
1700,187.259109,165.141785,0.889676,-0.456592
1701,97.650337,159.442337,-0.968777,-0.247934
1702,16.076633,86.712830,-0.267061,0.963680
1703,136.153763,96.732384,0.517749,0.855533
1704,43.227013,134.950012,-0.086667,0.996237
1705,115.946465,118.063347,-0.586730,-0.809783
1706,102.618362,63.966892,-0.234130,0.972206
1707,7.675580,38.724209,-0.954090,-0.299520
1708,89.352806,65.420410,0.634071,0.773274
1709,159.823471,141.924408,-0.237291,-0.971439
1710,72.412857,13.602191,0.605372,0.795942
1711,155.659302,45.313560,-0.993414,-0.114581
1712,57.807110,96.503799,0.849152,-0.528149
1713,181.569962,114.785873,0.765666,0.643238
1714,135.391571,86.258636,0.999999,-0.001039
1715,66.215591,136.134888,-0.036698,0.999326
1716,60.088684,171.606842,0.973767,-0.227546
1717,128.678452,41.260979,-0.979943,-0.199280
1718,140.796417,141.073303,0.969605,0.244674
1719,162.481293,31.866585,-0.232578,-0.972578
1720,166.425400,59.140766,-0.999632,0.027143
1721,126.168724,110.583221,0.350494,-0.936565
1722,32.048737,75.949928,-0.431479,0.902123
1723,100.931908,15.678452,-0.763319,-0.646022
1724,82.381790,137.487396,0.818326,-0.574754
1725,111.763428,110.896149,0.036835,0.999321
1726,100.294922,120.305275,-0.982370,0.186947
1727,162.167038,75.568207,0.110072,-0.993924
1728,68.459503,138.223419,-0.573069,0.819507
1729,188.948288,155.883163,-0.976276,0.216531
1730,127.309334,46.345203,0.061169,-0.998127
1731,23.138988,181.687485,-0.676194,-0.736724
1732,112.690498,186.965576,0.944718,-0.327883
1733,31.277727,89.044930,-0.925533,0.378668
1734,68.747528,19.766287,0.358753,0.933433
1735,73.293320,102.786346,0.537299,0.843392
1736,24.345074,48.084297,0.929259,-0.369429
1737,92.171509,123.027718,0.001637,-0.999999
1738,66.293495,97.165817,-0.570069,0.821597
1739,165.206085,174.904648,0.833478,-0.552553
1740,104.445091,152.580383,0.360458,0.932776
1741,184.976425,54.612034,-0.191908,-0.981413
1742,93.360909,62.746616,0.532350,-0.846525
1743,76.131706,89.788338,-0.508098,0.861299
1744,31.757215,162.536209,0.606523,0.795066
1745,196.366348,85.588303,-0.980447,0.196786
1746,122.978371,53.211102,0.076872,-0.997041
1747,150.542206,79.072388,0.998591,0.053075
1748,173.805008,65.243744,-0.621360,-0.783526
1749,67.880745,2.106803,0.247687,0.968840
1750,16.844244,164.274399,-0.541794,0.840511
1751,66.784325,180.424591,0.950889,0.309533
1752,126.912949,180.573288,0.414148,-0.910209
1753,195.135254,124.309525,0.036144,0.999347
1754,123.361290,31.008434,0.470981,-0.882143
1755,109.707115,64.564026,-0.236670,-0.971590
1756,27.169828,197.458939,-0.988225,0.153005
1757,98.367477,181.588150,0.265811,-0.964025
1758,82.859703,168.114395,0.686145,0.727465
1759,193.796310,21.127127,0.789723,0.613464
1760,101.290535,116.677193,-0.361712,0.932290
1761,17.894402,88.970154,-0.943423,0.331592
1762,70.409286,82.588554,-0.903219,-0.429181
1763,35.175858,17.509314,-0.986475,0.163910
1764,170.779617,180.310455,-0.640399,-0.768042
1765,168.417007,2.228054,0.081067,0.996709
1766,75.576096,162.866592,0.988616,0.150459
1767,65.703293,123.591415,-0.964378,0.264528
1768,150.303726,62.448895,0.199360,0.979926
1769,110.980797,104.867111,-0.583246,-0.812296
1770,189.816666,102.609314,-0.467047,0.884233
1771,6.638187,135.238800,-0.131889,0.991265
1772,49.221844,87.253403,-0.974039,0.226381
1773,56.170643,141.189377,0.884136,0.467230
1774,184.469238,50.956356,-0.897421,0.441175
1775,55.449219,149.015656,-0.985190,-0.171464
1776,12.071507,28.118935,-0.264326,0.964433
1777,186.700180,48.676533,-0.783725,-0.621108
1778,51.294392,154.278625,-0.967977,-0.251040
1779,178.571228,103.773514,-0.762067,0.647498
1780,126.491035,178.414795,0.300053,0.953923
1781,12.179906,2.445819,0.968932,-0.247329
1782,15.540934,96.136345,0.999699,0.024542
1783,117.047989,55.565681,-0.608337,0.793679
1784,48.762131,141.247284,0.727839,-0.685748
1785,38.181522,54.153225,-0.999644,0.026663
1786,3.842201,168.858597,-0.682244,0.731124
